URL,Post ID,Title,Price,Description,Days Posted,Date,Location,State,Keyword
https://austin.craigslist.org/reb/7566619095.html,7566619095,"17th LVL Corner 3BR Unit w/ HUGE Balconies & City Skyline/Lake Views! (South Shore of Lady Bird Lake, Near SoCo)","$5,995","unit is on the NW corner of the building with an amazing panoramic of Auditorium Shores, Lady Bird Lake and the Downtown Austin Skyline!   Architectural Highlights      10 - foot ceilings with 8 - foot doors     Keyless entry and USB charging ports     Sonos Wireless HiFi system with built in speakers in living room     Designer built-ins: bookshelves, art/media niches and computer desks*  *Select Apartment Homes Bathrooms with style      Stone counter top accompanied with tile flooring and custom wood cabinetry     Rainforest style showerheads and hand sprayers with glass enclosures*     Jetted tubs  *Select Apartment Homes Elegant Conveniences      In-home washers and dryers     Private terraces in every home     Private fenced terraces*  *Select Apartment Homes Brilliant gourmet kitchens with exquisite finishes      Stainless steel appliance package with a microwave and side-by-side refrigerator     Stone counter top with distinctive full granite backsplash and under mount sinks     Dine-in Gourmet islands     Custom wood cabinetry with under cabinet lighting     Plenty of storage with 48"" upper cabinets and pot and pan-drawers*     Hardwood floors in kitchen and living areas     Urban Mud Rooms for extra storage     Spacious walk-in closets with customizable built-in drawers and shelving*     Upscale lighting package; custom track, pendant, and cove lighting*     Solar shades on all windows and black out shades in each bedroom     Painted accent wall in living area     UP lit ceiling fans in bedrooms  *Select Apartment Homes Perks      A beautifully designed infinity edge pool complete with a fire pit, outdoor lounge spaces and grilling astations     Fully equipped fitness center featuring state of the art fitness equipment, stretching and flexibility areas overlooking our luxurious pool      Rooftop Private Sky Lounge complete with resident bar and private dining room with panoramic views of downtown Austin     A stunningly designed hotel inspired lobby and leasing center     Hounds ground with pet washing station  Scene      Just steps away residents can shop and dine among eclectic retailers, designer shops and gourmet restaurants     Immediate access to unique shopping and dining on South Congress and Austin’s 2nd Street District     Conveniently located one block from The Long Center and Auditorium Shores     Direct access to Lady Bird Lake hike and bike trails and kayaking     Panoramic views of Town Lake and downtown Austin     Minutes from Zilker Park and Barton Springs Pool",23,2022-12-09 20:18:41.702749,N/A,https://geo.craigslist.org/iso/us/tx,Apartment building
https://austin.craigslist.org/reb/7566619172.html,7566619172,High up Skyline/Lake Facing 1/1 w/ Balcony in Luxury W. DT Highrise! (West Downtown),"$1,910","14th level 1 bedroom with UNREAL views. Best priced unit in the building at the moment!  Built-In Bookshelves Quartz Countertops Washer/Dryer Tiled Flooring Pool, Lake, and City Views* Floor to Ceiling Windows ® ENERGY STAR ® Appliances Balcony In Home Surround Sound Hardwood Flooring Furnished Apartments Available Stainless Steel Appliances 10’ Ceilings      Pet Policy  Green Recognition Electric Vehicle Charging Stations Green Certified Game Room Package Acceptance Putting Green Business Center Controlled Access Bicycle Storage Demonstation Kitchen Bocce Ball Court Outdoor Kitchen Grilling Area Close to Public Transportation Arcade Concierge Services Deck Parking 24-Hour Resident Lounge with Starbucks Coffee Machine Additional Storage Availabl",23,2022-12-09 20:18:45.887602,N/A,https://geo.craigslist.org/iso/us/tx,Apartment building
https://sanantonio.craigslist.org/reo/7568878751.html,7568878751,"Dream Property in Oak Creek, Colorado - Great Deal!****",N/A,"If your idea of a good time involves hiking or skiing, then this plot of land is for you! Plan your getaway and walk some of the best trails Oak Creek Mountain Park has to offer. Then, take your escape to the next level by skiing around Dunckley Pass Winter Trails with lots of other activities to do especially in winter months.   Own this land now and satisfy your wanderlust spirit in this family-friendly atmosphere. What are you waiting for? Make it yours!    Size:0.87 Acre Cash Price: NOW $13,000! Phone Number: (970) 279-86_51     .     .     .     .     .     .     .    .     .     .     .     .     .    .     .     .     .     Newly Renovated 2 Bed 1 Bath with balcony and FREE garage parking. Elevator in building with laundry in unit. Brand New Hardwood Floors throughout the Unit. All new kitchen with stainless steel appliances and back splash. Bathroom has ceramic in shower/tub, stainless steel, and nickel fixtures. French door on to the balcony, high efficiency central heat and air and insulated windows and doors will keep your energy bills low. Newly Renovated Gym.  IF YOU INTEREST PLEASE TEXT USHudson Woods Apartment Homes  • Our gorgeous community offer spacious two bedroom, homes that is sure to fit your every need in apartment living. • If you are looking for affordable living with a professional friendly office staff, look no further. • All of our apartments feature air conditioning, cable ready, dishwasher, washer/dryer connections, mini blinds, ceiling fans, private patio or balcony, French doors, vaulted ceilings, and fire place (in select units) fully carpeted in a neutral color scheme. • Our community features are clubhouse, two swimming pools with sundeck, playground, car wash area, onsite management and maintenance staff with 24 hour emergency maintenance. • Pets are welcomed (weight/breed restrictions) • Online Payments  APPLY TODAY ONLINE WWW.HUDSONWOODSGASTONIA.COM",16,2022-12-16 20:18:52.065304,N/A,https://geo.craigslist.org/iso/us/tx,Apartment building
https://sanantonio.craigslist.org/reb/7567560139.html,7567560139,"4+ ACRE 3/2 HOME
            (google map)
        ","$450,000","HOME IS ELIGIBLE FOR USDA LOAN, 103% FINANCING FOR 40 YRS. POND ON PROPERTY. 4.4 ACRES. CITY WATER AS WELL AS PROPERTY HAS PRIVATE WELL THAT PREVIOUS OWNERS USED TO KEEP POND FULL (NEEDS LITTLE WORK, THINK IT IS A REGULATOR) BUT COULD BE USED TO KEEP LAKE FULL YEAR-ROUND. 3/2/2 CUSTOM BUILT HOME. ATTACHED GARAGE PLUS LARGE WORKSHOP/STORAGE BUILDING. OPEN FLOOR PLAN WITH BIG LIVING/EATING AREA COMBINED. UPGRADED APPLIANCES IN LARGE KITCHEN WITH LOTS OF CABINETS. LARGE GAS TANK WITH GAS ABLE APPLIANCES. AEROBIC SEPTIC. 3 MINUTES TO SEGUIN, 25 MINUTES TO SAN ANTONIO.",20,2022-12-12 20:18:55.081904,677 near DRESNER,https://geo.craigslist.org/iso/us/tx,Apartment building
https://dallas.craigslist.org/dal/reo/7553063126.html,7553063126,Freestanding Restaurant building w/Tenant Occupied! Investment Deal! (Hwy 80 and Galloway in Mesquite),N/A,"Investment opportunities! 3150 S.F. For Sale $1,000,000 Cash. Tenant occupied. El Atoron Restaurant 1821 Crestridge Dr. Mesquite TX 75149 show contact info   Fully service restaurant in condensed residential, apartments, and retail areas. 15-years lease with 7-years and 5 months remaining. Current rent $4300 a month. 3-1-2024 rent increase to $4600 a month with a cap rate 5.5%, 3-1-2027 rent increase to $4900 with a cap rate 5.9%. Lease expires 2-28-2030. The tenant pays taxes, insurance, and common area maintenance. Landlord owned some fixtures and furniture (ventahood, stove, grill, walk-in cooler, 3 compartment sink, hand sink, mop sink, tables and chairs etc.). Washer, dryer connection. 1000 gallon grease trap. Everything meets the city requirment. Solid building with great appeal. Excellent investment opportunity. Please call  show contact info  if you need more information.",2 months ago,N/A,Galloway near crestridge dr.,https://geo.craigslist.org/iso/us/tx,Apartment building
https://dallas.craigslist.org/mdf/reb/7566558919.html,7566558919,***MULTI-FAMILY DEAL AVAILABLE*** (Arlington),"$849,000","10 unit student rental walking distance to UTA campus BUILT 2022 !!! (10 bed 10 baths)  CALL ASAP !! Dont miss out   CALL or TEXT only 2.1.4 - 4.7.1 - 2.9.2.6 for:  - Additional Info - Comps - Photos - Access - Tax Roll Info - Purchase Price - Est. Repairs - Est. Value After Repairs - Est. Rents - Down payment - Close Date   **AS-IS CASH TRANSACTION // MUST CLOSE CASH or HARD MONEY**     Keywords: PROPERTY FOR SALE, fixer-upper, wholesale, investment, cheap, bargain, investor, flip, repairs, equity, profit, buy and hold, buy and flip, rental, multi-family, single family, fix and flip, investors, deal, HGTV, off-market, quick cash, Fixer upper, Real Estate, cheap properties, assets, affordable, house flipping, low value properties, potential rental, buy and sell, low priced, money, venture, revamp, fast cash, wealth building, BRRRR, Chip & Joanna, capital, potential, make money, needs work, Fort Worth, cheap apartment, cheap house, living, easy, wholesale, investment, investor, Cleburne, Azle, Dallas, Fort Worth, Burleson, Mansfield, Joshua County, North Richland Hills, Coleman, Killeen, Austin, Brownwood, Land, Lots, Hillsboro, LAND, Cheap, Rental, Fix N Flip, Chip & Joanna, Wedgewood, Benbrook, Watagua, Saginaw, Grapevine, RENTAL/FLIPS, real estate, PROPERTIES FOR SALE in WACO, GROESBECK, MORGAN, WHITNEY, HILLSBORO, Dallas, Tarrant, Collin, Granbury, Stephenville, Dublin, Corsicana, Duncanville, Crowley, Waxahachie, Midlothian, RENTAL, FLIPS, Lubbock, Odessa, Midland, El Paso, DUPLEX",23,2022-12-09 20:19:07.189911,N/A,https://geo.craigslist.org/iso/us/tx,Apartment building
https://waco.craigslist.org/reb/7566523860.html,7566523860,"FIXER UPPER for sale in WHITNEY, TX (Whitney, TX)","$64,999","3 bed 1 bath in Whitney, TX *needs work*   CALL or TEXT only 2.1.4 - 4.7.1 - 2.9.2.6 for:  - Additional Info - Comps - Photos - Access - Tax Roll Info - Purchase Price - Est. Repairs - Est. Value After Repairs - Est. Rents - Close Date   **AS-IS CASH TRANSACTION // MUST CLOSE CASH or HARD MONEY**    Keywords: PROPERTY FOR SALE, fixer-upper, wholesale, investment, cheap, bargain, investor, flip, repairs, equity, profit, buy and hold, buy and flip, rental, multi-family, single family, fix and flip, investors, deal, HGTV, off-market, quick cash, Fixer upper, Real Estate, cheap properties, assets, affordable, house flipping, low value properties, potential rental, buy and sell, low priced, money, venture, revamp, fast cash, wealth building, BRRRR, Chip & Joanna, capital, potential, make money, needs work, Fort Worth, cheap apartment, cheap house, living, easy, wholesale, investment, investor, Cleburne, Azle, Dallas, Fort Worth, Burleson, Mansfield, Joshua County, North Richland Hills, Coleman, Killeen, Austin, Brownwood, Land, Lots, Hillsboro, LAND, Cheap, Rental, Fix N Flip, Chip & Joanna, Wedgewood, Benbrook, Watagua, Saginaw, Grapevine, RENTAL/FLIPS, real estate, PROPERTIES FOR SALE in WACO, GROESBECK, MORGAN, WHITNEY, HILLSBORO, Dallas, Tarrant, Collin, Granbury, Stephenville, Dublin, Corsicana, Duncanville, Crowley, Waxahachie, Midlothian, RENTAL, FLIPS, Lubbock, Odessa, Midland, El Paso, DUPLEX",23,2022-12-09 20:19:12.449625,N/A,https://geo.craigslist.org/iso/us/tx,Apartment building
https://dallas.craigslist.org/mdf/reb/7566523755.html,7566523755,"Arlington AIRBNB (Arlington, TX)",$1,"Off-market Arlington property (INSIDE AIRBNB ZONED AREA!)  CALL or TEXT only 2.1.4 - 4.7.1 - 2.9.2.6 for:  - Additional Info - Comps - Photos - Access - Tax Roll Info - Purchase Price - Est. Repairs - Est. Value After Repairs - Est. Rents - Close Date   **AS-IS CASH TRANSACTION // MUST CLOSE CASH or HARD MONEY**    Keywords: PROPERTY FOR SALE, fixer-upper, wholesale, investment, cheap, bargain, investor, flip, repairs, equity, profit, buy and hold, buy and flip, rental, multi-family, single family, fix and flip, investors, deal, HGTV, off-market, quick cash, Fixer upper, Real Estate, cheap properties, assets, affordable, house flipping, low value properties, potential rental, buy and sell, low priced, money, venture, revamp, fast cash, wealth building, BRRRR, Chip & Joanna, capital, potential, make money, needs work, Fort Worth, cheap apartment, cheap house, living, easy, wholesale, investment, investor, Cleburne, Azle, Dallas, Fort Worth, Burleson, Mansfield, Joshua County, North Richland Hills, Coleman, Killeen, Austin, Brownwood, Land, Lots, Hillsboro, LAND, Cheap, Rental, Fix N Flip, Chip & Joanna, Wedgewood, Benbrook, Watagua, Saginaw, Grapevine, RENTAL/FLIPS, real estate, PROPERTIES FOR SALE in WACO, GROESBECK, MORGAN, WHITNEY, HILLSBORO, Dallas, Tarrant, Collin, Granbury, Stephenville, Dublin, Corsicana, Duncanville, Crowley, Waxahachie, Midlothian, RENTAL, FLIPS, Lubbock, Odessa, Midland, El Paso, DUPLEX",23,2022-12-09 20:19:27.179509,N/A,https://geo.craigslist.org/iso/us/tx,Apartment building
https://dallas.craigslist.org/ftw/reb/7566523559.html,7566523559,"**HIGH-END** Ridglea, Fort Worth House For Sale ! (Fort Worth (Ridglea))",$1,"Beautiful 3 bed 2 bath 3 car garage over +3500 sqft!  Amazing pocket of Ridglea/Westridge area. Incredible value, will need updating    CALL or TEXT only 2.1.4 - 4.7.1 - 2.9.2.6 for: ^^^  - Additional Info - Comps <-- - Photos - Access - Tax Roll Info - Purchase Price <-- - Est. Repairs - Est. Value After Repairs - Est. Rents - Close Date   **AS-IS CASH TRANSACTION // MUST CLOSE CASH or HARD MONEY** ^^^   Keywords: PROPERTY FOR SALE, fixer-upper, wholesale, investment, cheap, bargain, investor, flip, repairs, equity, profit, buy and hold, buy and flip, rental, multi-family, single family, fix and flip, investors, deal, HGTV, off-market, quick cash, Fixer upper, Real Estate, cheap properties, assets, affordable, house flipping, low value properties, potential rental, buy and sell, low priced, money, venture, revamp, fast cash, wealth building, BRRRR, Chip & Joanna, capital, potential, make money, needs work, Fort Worth, cheap apartment, cheap house, living, easy, wholesale, investment, investor, Cleburne, Azle, Dallas, Fort Worth, Burleson, Mansfield, Joshua County, North Richland Hills, Coleman, Killeen, Austin, Brownwood, Land, Lots, Hillsboro, LAND, Cheap, Rental, Fix N Flip, Chip & Joanna, Wedgewood, Benbrook, Watagua, Saginaw, Grapevine, RENTAL/FLIPS, real estate, PROPERTIES FOR SALE in WACO, GROESBECK, MORGAN, WHITNEY, HILLSBORO, Dallas, Tarrant, Collin, Granbury, Stephenville, Dublin, Corsicana, Duncanville, Crowley, Waxahachie, Midlothian, RENTAL, FLIPS, Lubbock, Odessa, Midland, El Paso, DUPLEX",23,2022-12-09 20:19:33.175747,N/A,https://geo.craigslist.org/iso/us/tx,Apartment building
https://dallas.craigslist.org/mdf/reo/7565253148.html,7565253148,Small Home,"$65,000","f our models we used in our showroom and being sold as is. It is 12X30, 360 square feet. Full bath, 1 bedroom, 1 living area, mini kitchenette area. Comes with flooring, cabinets and counter tops. Decorations in photos are just for show and do not come with house. We will deliver and set it up for you within 60 miles. You are responsible for your own plumbing and electrical hook up to the building.",26,2022-12-06 20:19:37.466811,N/A,https://geo.craigslist.org/iso/us/tx,Apartment building
https://austin.craigslist.org/reb/7557349981.html,7557349981,Gorgeous New Build Apartment Homes 2022! (Austin),"$1,485","NEW BUILD 2022 BUILDING!! Located in desirable south Austin! Close to South Park Meadows shopping and countless bars and restaurants! Only 15 minutes from downtown!  Ad is subject to errors and omissions. Pricing and availability are subject to change without notice. Pictures are representative samples of the advertised unit. In some cases, the actual units you tour may vary from the pictures based on the specific floor plan available. Listed address may vary slightly due to website restrictions. Units are leased unfurnished unless otherwise specified. 12 month lease term unless otherwise noted. Equal housing opportunity. Please inquire with any additional questions.",2 months ago,N/A,N/A,https://geo.craigslist.org/iso/us/tx,Apartment building
https://austin.craigslist.org/reb/7556337173.html,7556337173,Gorgeous Apartment Units Located in Central Austin! (Austin),"$1,511","Gorgeous Apartment Buildings located in Central Austin! The heart of Austin’s college scene, but with enough activities and green space to satisfy anyone.   *Ad is subject to errors and omissions. Pricing and availability are subject to change without notice. Pictures are representative samples of the advertised unit. In some cases, the actual units you tour may vary from the pictures based on the specific floor plan available. Listed address may vary slightly due to website restrictions. Units are leased unfurnished unless otherwise specified. 12 month lease term unless otherwise noted. Equal housing opportunity. Please inquire with any additional questions.",2 months ago,N/A,"N Lamar Blvd, Austin, TX",https://geo.craigslist.org/iso/us/tx,Apartment building
https://austin.craigslist.org/reb/7556000228.html,7556000228,Gorgeous Apartment Units Located in Zilker Neighborhood! (Austin),"$1,861","Gorgeous building close to classic dive bars and high-end restaurants! Be a part of the “Keep Austin Weird” spirit in this walkable neighborhood! The viewpoint skyline of downtown just down the street!  Ad is subject to errors and omissions. Pricing and availability are subject to change without notice. Pictures are representative samples of the advertised unit. In some cases, the actual units you tour may vary from the pictures based on the specific floor plan available. Listed address may vary slightly due to website restrictions. Units are leased unfurnished unless otherwise specified. 12 month lease term unless otherwise noted. Equal housing opportunity. Please inquire with any additional questions.",2 months ago,N/A,N/A,https://geo.craigslist.org/iso/us/tx,Apartment building
https://austin.craigslist.org/reb/7559620537.html,7559620537,Gorgeous Apartment Units Located in North Central Austin! (Austin),"$1,653","Gorgeous apartment building located in desirable North Central Austin! Nestled right in between downtown and the domain! This unit has in unit laundry, a kitchen island and a walk in closet! DM for more info - these units are going fast!   Ad is subject to errors and omissions. Pricing and availability are subject to change without notice. Pictures are representative samples of the advertised unit. In some cases, the actual units you tour may vary from the pictures based on the specific floor plan available. Listed address may vary slightly due to website restrictions. Units are leased unfurnished unless otherwise specified. 12 month lease term unless otherwise noted. Equal housing opportunity. Please inquire with any additional questions.",about a month ago,N/A,"N Lamar Blvd, Austin, TX",https://geo.craigslist.org/iso/us/tx,Apartment building
https://dallas.craigslist.org/ftw/reb/7554795749.html,7554795749,"Home in Denton (Flower Mound, Texas)",N/A,"OME CHECK OUT THIS GREAT 5 BEDROOM 2 STORY HOME IN FLOWER MOUND!! HOME FEATURES AN EAT IN KITCHEN, 3 LIVING AREAS, 2 DINING AREAS, WOOD FLOORING, SPLIT BEDROOM CONCEPT WITH DOWNSTAIRS MASTER AND 4 BEDROOMS UPSTAIRS. PROPERTY FEATURES NICE POOL IN THE BACK YARD ALONG WITH TALL WOOD FENCE, STORAGE BUILDING, AND NEW GRASS. NO HOA AND FEEDS INTO FLOWER MOUND HS!! TONS OF POTENTIAL TO BE TAPPED IN TO WITH THIS HOME. COME SEE IT TODAY! BUYER TO PURCHASE SURVEY IF REQUIRED.  #Benbrook #Blue Mound #Burleson #Carrollton #Cedar Hill #Celina #Cockrell Hill #Colleyville #Coppell #Copper Canyon #Corinth #Cross Roads #Crowley #Dallas #Dalworthington Gardens #Denton #DeSoto #Double Oak #Duncanville #Edgecliff Village #Euless #Everman #Farmers Branch #Flower Mound #Forest Hill #Fort Worth #Frisco #Garland #Glenn Heights #Grand Prairie #Grapevine #Haltom City #Haslet #Hickory Creek #Highland Village #Hurst #Irving #Justin #Keller #Kennedale #Krugerville #Krum #Lake Dallas #Lake Worth #Lancaster #Lantana #Lewisville #Little Elm #Mansfield #Mesquite #New Fairview #North Richland Hills #Northlake #Oak Point #Pantego #Pelican Bay #Pilot Point #Plano #Ponder #Prosper #Providence Village #Rhome #Richardson #Richland Hills #River Oaks #Roanoke #Rowlett #Sachse #Saginaw #Sanger #Sansom Park #Savannah #Seagoville #Shady Oaks #Shady Shores #Southlake #Sunnyvale #The Colony #Trophy Club #University Park #Watauga #Westworth Village #White Settlement #Wilmer #Wylie #KellerWilliams #DFWHomesForMe #Listing #RealEstate #Realtor #HomeBuying #HomeSelling #DFW #Texas #HomeOwnership #makeyourmove #Addison #Argyle #Arlington #Aubrey #Azle #Balch Springs #Bartonville #Bedfor",2 months ago,N/A,2413 near Timber Ridge Lane,https://geo.craigslist.org/iso/us/tx,Apartment building
https://austin.craigslist.org/reb/7564923630.html,7564923630,**SOUTH AUSTIN -- QUICK FLIP**,"$250,000","DEAL ALERT!!  I have a great home in 78744 for $250K! This house has 3 beds and 2 baths and an amazing patio! With the right touch, this home could make a great flip or rental. Call/text ASAP!  Specifications: Bed: 3 Baths: 2 Garage: 2 Year Build: 1978 Purchase Price: $250,000 Cash or hard money only!  Allyson Doyle Ragain Disposition Agent show contact info  License #791718  |  Brokerage # 9003665  https://www.newwestern.com/agent/allyson-doyle-ragain/  New Western 2201 Donley Drive, Suite 150 Austin, TX 78758 show contact info   Keywords: fixer-upper, wholesale, investment, cheap, bargain, investor, flip, repairs, equity, profit, rental, buy and hold, buy and flip, investor, real estate, multi-family, single family, fix and flip, investors, deal, off-market, Real estate, investing, quick cash, Fixer upper, cheap properties, assets, affordable, house flipping, low value properties, buy and hold, buy and sell, potential rental, low priced, money, venture, revamp, fast cash, wealth building, capital, potential, fix and flip, make money",27,2022-12-05 20:20:29.823359,N/A,https://geo.craigslist.org/iso/us/tx,Apartment building
https://odessa.craigslist.org/reo/7564005996.html,7564005996,Property For Sale in Odessa (Odessa),N/A,INVESTORS SPECIAL!!   Multi-Unit Property in West Odessa for sale!!   Coming up for sale is a commercial frontage property that includes 2 houses and a shop plus 4 RV connections:   Number 1 is a 4 bedroom/2 bathroom mobilehome with a carport.   Number 2 is a 3 bedroom/2 bathroom mobilehome with a garage and a large concrete carport.   Number 3 is a Building/Shop that is 30x30 that has 2 bay doors that measure 10by10.   Property is off University Blvd/ Commercial Frontage right before Moss Rd. The property also has 4 fully functional RV connections. 50 amp service with city water.   All on 1 ACRE of land that is completely fenced in.,30,2022-12-02 20:20:44.748673,N/A,https://geo.craigslist.org/iso/us/tx,Apartment building
https://austin.craigslist.org/reo/7559565775.html,7559565775,Lots 4 sale - Cottonwood Shores (Cottonwood Shores),"$75,000","For sale- 2 perfectly level building lots ($37,500 each /50 'x100' ) located in Cottonwood Shores. Lots can be combined to build 1house or lots can be sold individually to build house on each lot. These lovely, perfectly level lots are cleared & and ready to build on. They are located between house addresses # 713 & # 719 Oak Lane. Check with Cottonwood Shores city hall for all building restrictions & permitting, utilities are adjacent & accessible. Owners in Cottonwood Shores have access to a couple of parks on the lake along with boat ramps on lakes Marble Falls & LBJ. Lots are available $37,500K each or both for $75 K. Possible owner financing with 15-20 % down payment. Serious inquires only, thanks. Lots are available if ad is still up!",about a month ago,N/A,N/A,https://geo.craigslist.org/iso/us/tx,Apartment building
https://austin.craigslist.org/reb/7559545053.html,7559545053,Apartments for sale in Austin !!!!!!!! (Austin),"$1,600,000","Apartments in Austin!!! A multifamily property, every single unit is occupied and cash flowing in this beautiful, custom-mural adorned 8-plex in the heart of Central Austin. Current owner took special care to have this building custom painted by local muralist Amy Malkan to make it truly stand out from the rest, and it shows in the numbers. Every unit (all 1/1, 560 ft.) leased between $999-$1,200 per month, currently bringing in $8,997 as a fully occupied complex, with room to increase some rents upon renewal. A sought after location in the middle of Austin, backing to Georgian Acres Neighborhood Park. Barrington Elementary School, Navarro Early College High School and Webb Middle School are nearby. close to Austin's and Urban Air Trampoline amusement park. Cornerstone Speciality Hospital is nearby and Hongkong Supermarket is just 6 minutes away from the location. Current rent roll, survey, insurance, and pro forma available. Owner finance is available. Don't miss out on this rare opportunity - call today on  show contact info .  Home type: MultiFamily Heating features: Central Cooling features: Central Air Total interior livable area: 4,480 sqft Appliances Appliances included: Disposal, Free-Standing Electric Oven, RNGHD, Refrigerator, Water Heater-Electric Parking Parking features: Open, Outside Lot size: 7,509 sqft Stories: 2 Fencing: Wood, Wrought Iron Construction materials: Brick Veneer, HardiPlank Type Foundation: Slab Roof: Composition Year built: 2001 Utility Sewer information: Public Sewer Water information: Public Utilities for property: Electricity Connected, Water Connected Region: Austin Subdivision: Congress Park Price: $1.6 mill",about a month ago,N/A,Sam Rayburn Dr,https://geo.craigslist.org/iso/us/tx,Apartment building
https://sanantonio.craigslist.org/reb/7559069533.html,7559069533,Just Listed! Lots of Updates! (San Antonio),"$267,500","credible home is full of beautiful vinyl plank flooring, fresh interior paint, high ceilings, tons of natural light, and a great floorplan that includes 4 bedrooms & 2 full bathrooms. The open concept floorplan is perfect for hosting & entertaining, with a spacious living room and a beautiful kitchen that was updated to include stainless steel appliances, Quartz countertops, glass tile backsplash and an added breakfast bar. Both bathrooms have been beautifully remodeled, including a huge walk-in shower with a rain showerhead in the primary suite, and an updated vanity with a recently replaced sink and countertop in the guest bath. This lovely home has over $20K in upgrades. The home also offers over $30K in solar panels. There is also a security system that comes with several cameras, and 2G google fiber. The backyard includes a large covered back patio, and an additional storage building. This great community is just minutes from Lackland AFB, several public amenities, including parks, shopping, and dining options, with proximity to major roads and freeways. *Some photos have been virtually staged  Property Detail",about a month ago,N/A,1722 Coxwold Ct. near Everton,https://geo.craigslist.org/iso/us/tx,Apartment building
https://dallas.craigslist.org/ftw/reb/7555249846.html,7555249846,Airbnb $$ INVESTMENT PROPERTY FOR SALE $$ (Haltom City),"$151,000","3 bed 1 bath + garage conversion  Address: 4524 Walthall St. Fort Worth, TX 76117 (must call for access)   I am the owner, please call or text me. NO WHOLESALERS. Haltom City allows for Airbnb.  CALL or TEXT only 2.1.4 - 4.7.1 - 2.9.2.6 for:  - Additional Info - Comps - Photos - Access - Tax Roll Info - Purchase Price - Est. Repairs - Est. Value After Repairs - Est. Rents - Down payment - Close Date   **AS-IS CASH TRANSACTION // MUST CLOSE CASH or HARD MONEY**     Keywords: PROPERTY FOR SALE, fixer-upper, wholesale, investment, cheap, bargain, investor, flip, repairs, equity, profit, buy and hold, buy and flip, rental, multi-family, single family, fix and flip, investors, deal, HGTV, off-market, quick cash, Fixer upper, Real Estate, cheap properties, assets, affordable, house flipping, low value properties, potential rental, buy and sell, low priced, money, venture, revamp, fast cash, wealth building, BRRRR, Chip & Joanna, capital, potential, make money, needs work, Fort Worth, cheap apartment, cheap house, living, easy, wholesale, investment, investor, Cleburne, Azle, Dallas, Fort Worth, Burleson, Mansfield, Joshua County, North Richland Hills, Coleman, Killeen, Austin, Brownwood, Land, Lots, Hillsboro, LAND, Cheap, Rental, Fix N Flip, Chip & Joanna, Wedgewood, Benbrook, Watagua, Saginaw, Grapevine, RENTAL/FLIPS, real estate, PROPERTIES FOR SALE in WACO, GROESBECK, MORGAN, WHITNEY, HILLSBORO, Dallas, Tarrant, Collin, Granbury, Stephenville, Dublin, Corsicana, Duncanville, Crowley, Waxahachie, Midlothian, RENTAL, FLIPS, Lubbock, Odessa, Midland, El Paso, DUPLEX",2 months ago,N/A,N/A,https://geo.craigslist.org/iso/us/tx,Apartment building
https://austin.craigslist.org/reo/7558681537.html,7558681537,"1,200 Sq Ft Commercial Building for Lease on W. Anderson Ln. (N. Austin - 78757)",N/A,"1,200 Sq Ft Commercial Building for Lease on W. Anderson Ln.  Property Sits on the corner of W. Anderson Ln. and a side street. It can park 6+ cars  Property has a mixed use designation - can accommodate multiple uses  Lease Terms negotiable - looking for 3-7 year, NNN lea",about a month ago,N/A,N/A,https://geo.craigslist.org/iso/us/tx,Apartment building
https://sanantonio.craigslist.org/reb/7569473790.html,7569473790,4/4 quad plex hotel units brand new multiple orders available (San Antonio),"$129,647","18x80 4 plexs w complete hotel room set ups equipped for two queen beds per room. Excellent for oil field workers, cannabis, bit coin miners or any company trying to house workers without making hotel owners rich.  show contact info  RBI 35705 Midland Odessa Permian basin eagle ford shale Tilden round rock Georgetown manufactured housing",15,2022-12-17 20:21:35.032297,N/A,https://geo.craigslist.org/iso/us/tx,Plex
https://dallas.craigslist.org/dal/reb/7564139354.html,7564139354,December 2022 - Texas Investment Property Update (DFW),N/A,"Below is the DECEMBER 2022 update for duplexes, quads, commercial multi-family for Texas.  More inventory continues to hit the market as pricing has started to correct.   Some sellers are still inflated but more deals starting to get done with sellers getting more realistic on the sale of property.   If you have any specific parameters for the end of the year, please let me know.  Thanks.    FULL LIST DUPLEXES    VIEW PROPERTIES	    FULL LIST  QUADS    VIEW PROPERTIES	    FULL LIST COMMERCIAL MULTI-FAMILY    VIEW PROPERTIES	     OTHER 1. Package of 4 duplexes (8 units) - Northeast Dallas - $500K per duplex.  2. 8-plex in Mid Cities 3. 15 townhome package - Mid Cites 4. TWO 4-plexes in Euless - $1.200,000 5. 8 units next to UNT in Denton (2 Tri-plexes, 1 duplex) - $1.4M 6. 9 unit - east Dallas - $1,2M - 5% Cap - Value Add 7. Year 2017 - downtown Bryan - 10 units - $2M - 5.9% Cap     $175 to LIST ON MLS (Hundreds of Websites) FOR FLAT FEE OF $175 – FOR SALE OR FOR RENT PROPERTIES……  I offer a Flat Fee MLS service to list your investment property For Sale or Rent on MLS. The MLS Listing Fee is $175 for all per MLS #….. The flat fee gets the property on MLS and all the sites that pull feeds from those sources. Great exposure for your property. If you would like information on this program, please call or email.  FULL SERVICE LISTING – Only 1% If you need more than the MLS Flat Fee service, I will be offering Full Service listing for only 1% on the listing side (still reserve 2-3% for buyer broker). Reduced commission but full representation of photos, signs, lockbox, negotiations, etc.  Please call/email for details.",29,2022-12-03 20:21:40.777222,N/A,https://geo.craigslist.org/iso/us/tx,Plex
